Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,105.3638611,101.4161911,100.3593292,100.1127396,99.80954742,97.74971008,98.81697845,97.64672089,97.63696289,0
Italy,ITA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,38.4027762,39.87647556,40.24241059,39.9018536,39.77273757,39.95183829,39.4636555,39.35365882,40.17998354,0
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.5043488,101.2919388,101.8972931,101.1514206,100.3867493,99.42546082,101.8793564,101.2479477,100.9693375,0
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.987070024,0.989939988,0.993749976,0.994589984,0.996529996,1.002699971,0.984040022,0.978990018,0.983399987,0
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.3315735,102.0333405,102.408989,102.2810593,102.2562714,101.6623535,101.2704086,101.3531036,101.1882629,0
Italy,ITA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,0,0,0,0,0,0,0,0,0,0
Italy,ITA,Surface area (sq. km),AG.SRF.TOTL.K2,301340,301340,301340,301340,301340,301340,301340,302070,0,0
Italy,ITA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,23.64758929,24.94682979,25.13890393,24.84107219,24.73952717,25.07030955,24.68367944,24.23437931,24.64653368,0
Italy,ITA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,13.34644424,13.3653061,13.3653061,0,0
Italy,ITA,Time required to start a business (days),IC.REG.DURS,12.5,12.5,12.5,11.5,11,11,11,11,11,0
Italy,ITA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,0,0,0,0,0,0,0,0,0,0
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,0.343066345,0.61957915,1.587835187,1.341371299,0.325701454,0.246127222,0.26299854,0.228197851,-0.730852392,0.133919872
Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.606,4.479,4.3392,4.1994,4.0596,3.9198,3.78,3.6644,3.5488,0
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.080271763,1.122853962,1.06671783,0.9966057,1.03412007,1.124981308,1.128440549,1.04669343,1.007060811,0
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,18.88883721,0,0,0,0,18.88883721,0,0,0
Japan,JPN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.8,0,99.8,99.9,99.8,99.9,99.9,0,0
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.482449759,9.811406499,9.893679627,9.584053553,9.292832367,9.22394197,9.085639143,8.74225771,0,0
Japan,JPN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,0,0,0,54.7,39.8,0,0,0,0,0
Japan,JPN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,319.8029989,327.4237639,335.8628435,343.7493037,339.2463612,345.0434323,350.4601201,348.7882729,358.4344171,395.2120212
Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8099.598695,7998.346771,7988.58331,7819.714636,0,0,0,0,0,0
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3610.812169,3537.36317,3567.629354,3470.763129,3428.557216,0,0,0,0,0
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.77446226,14.41477461,15.78415673,17.41865535,17.43675984,16.05796924,17.5914391,18.32945096,17.36492614,0
Japan,JPN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,0,0,0,0,0,0,0,0,0,0
Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39,1.41,1.43,1.42,1.45,1.44,1.43,1.42,1.36,0
Japan,JPN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-850717035.1,546962692.2,10648441636,19752249424,5252218412,40954181469,18802251208,25289367858,39932871887,0
Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,249616,249572,249528,249484,249440,249400,249350,249350,249350,249350
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,6.23E+12,6.27E+12,5.21E+12,4.90E+12,4.44E+12,5.00E+12,4.93E+12,5.04E+12,5.15E+12,4.98E+12
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.023809524,1.374750999,2.005100177,0.296205514,1.560626697,0.753826746,1.675331752,0.558851275,0.270304645,-5.809905571
Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,46860,49470,48280,43970,38850,37820,38430,41100,41570,40540
Japan,JPN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,36790,38190,40280,40590,41940,41310,42430,43220,43760,42550
Japan,JPN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5.99E+12,6.31E+12,6.15E+12,5.60E+12,4.94E+12,4.80E+12,4.87E+12,5.20E+12,5.25E+12,5.10E+12
Japan,JPN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4.70E+12,4.87E+12,5.13E+12,5.17E+12,5.33E+12,5.25E+12,5.38E+12,5.47E+12,5.53E+12,5.35E+12
Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.54056869,24.00492972,24.41762404,25.03636199,25.16534788,24.83559732,25.21482698,25.55614129,25.75506844,0
Japan,JPN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,18.40883774,18.27989673,17.80868069,17.79096365,18.07168447,17.62585119,17.60554695,17.30983477,17.01945311,18.65487854
Japan,JPN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,96,95,98,96,96,97,97,96,0
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.42049847,16.0561363,18.19461192,20.01277922,17.99064852,15.25227761,16.83177447,18.30947576,17.39605215,0
Japan,JPN,Income share held by lowest 20%,SI.DST.FRST.20,0,0,7.7,0,0,0,0,0,0,0
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.70143607,26.56264143,26.65074506,27.31362673,28.58371142,28.62994765,28.88242601,29.0635064,28.74788648,0
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-1.62208025,-0.75609312,-0.354375054,1.686294786,2.111298993,0.419944376,-0.074349504,0.004628939,0.640853236,0.489913537
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,84.0997561,84.21097561,84.35634146,0
Japan,JPN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,26.92963849,26.85448851,29.70386641,30.68026785,28.64022185,25.03718451,27.79294666,29.51484917,27.70598977,25.64388977
Japan,JPN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.986806493,0.967427278,0.95086605,0.966999334,0.95925133,0.944838286,0.931980259,0.940993692,0.937281087,0.996825438
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,103.3168827,109.8935958,115.2542733,123.1631952,125.4518632,130.5952482,135.5186644,141.4069924,147.0232275,152.0316954
Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.2,3,2.9,2.8,2.8,2.7,2.6,2.5,2.5,0
Japan,JPN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,61.59802886,60.45855379,59.01942646,58.44424726,66.66666667,72.32854864,68.68033082,64.72751588,65.74858757,0
Japan,JPN,Net migration,SM.POP.NETM,0,358133,0,0,0,0,357800,0,0,0
Japan,JPN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,0,0,0,0,0,0,0,0,0,0
Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2131729225,2539577665,2363853398,3733912542,3325097903,3830448522,4443028775,4369453719,4388723266,4875181074
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,350.7078189,350.1481481,349.6433471,349.1796982,348.8093278,348.4074376,347.834834,347.1305898,346.4058464,345.2291385
Japan,JPN,Population growth (annual %),SP.POP.GROW,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.115284177,-0.164484036,-0.202670345,-0.208999473,-0.340268778
Japan,JPN,"Population, total",SP.POP.TOTL,127833000,127629000,127445000,127276000,127141000,126994511,126785797,126529100,126264931,125836021
Japan,JPN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0.7,0,0,0,0,0,0,0
Japan,JPN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0,0,0,0,0,0,0,0,0,0
Japan,JPN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Japan,JPN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,0,0,0,0,0,0,0,0,0
Japan,JPN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,0,0,0,0,0,0,0,0,0,0
Japan,JPN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,0,0,0,0,0,0,0,0,0,0
Japan,JPN,"School enrollment, primary (% gross)",SE.PRM.ENRR,0,0,0,0,0,98.24278259,97.71048737,97.58688354,0,0
Japan,JPN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0,0,0,0,0,1.005270004,1.004529953,1.003450036,0,0
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,0,0,0,0,0,102.3720169,102.4945068,101.9541473,0,0
Japan,JPN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,0,0,0,0,0,0,0,0,0,0
Japan,JPN,Surface area (sq. km),AG.SRF.TOTL.K2,377955,377960,377962,377962,377971,377970,377970,377974,0,0
Japan,JPN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,0,0,0,0,0,0,0,0,0,0
Japan,JPN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,2.091836213,10.02628871,10.02628871,0,0
Japan,JPN,Time required to start a business (days),IC.REG.DURS,0,0,11.6,11.1,11.2,11.1,11.1,11.1,11.1,0
Japan,JPN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,0,0,0,0,0,0,0,0,0,0
Japan,JPN,Urban population growth (annual %),SP.URB.GROW,0.097376604,-0.073000997,-0.05873318,-0.047229106,-0.021827026,-0.032150224,-0.079234712,-0.11421871,-0.119535636,-0.24870511
"Korea, Rep.",KOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1.8126,1.766,1.6886,1.6112,1.5338,1.4564,1.379,1.3204,1.2618,0
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.209199955,2.186185041,2.099047114,2.05667705,2.003907793,1.859034883,1.850756295,1.746403394,1.62242067,1.758068488
"Korea, Rep.",KOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,45.02235929,0,0,0,0,45.02235929,0,0,0
"Korea, Rep.",KOR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,99.8,0,0,100,0,0,0,0,0
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.9609574,11.93150904,11.85114256,11.54755823,11.88886857,12.00324817,12.17536474,12.22459136,0,0
"Korea, Rep.",KOR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,0,77.1,0,0,79.6,0,0,82.3,0,0
"Korea, Rep.",KOR,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,10129.95709,10305.32898,10384.62216,10496.51367,0,0,0,0,0,0
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5216.587809,5248.519891,5231.67546,5289.275832,5413.347857,0,0,0,0,0
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,53.3377319,54.09405134,51.29207111,47.83142087,42.98956153,40.13265091,40.93420694,41.71329084,39.94716316,36.8974268
"Korea, Rep.",KOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.244,1.297,1.187,1.205,1.239,1.172,1.052,0.977,0.918,0
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9773000000,9495900000,12766600000,9273600000,4104100000,12104300000,17912900000,12182600000,9634300000,0
"Korea, Rep.",KOR,Forest area (sq. km),AG.LND.FRST.K2,63770,63670,63570,63470,63370,63250,63170,63070,62970,62870
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1.25E+12,1.28E+12,1.37E+12,1.48E+12,1.47E+12,1.50E+12,1.62E+12,1.72E+12,1.65E+12,1.63E+12
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.039348227,-0.957766224
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,23590,25660,26980,28160,28720,29330,30300,32730,33790,32860
"Korea, Rep.",KOR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,32750,33910,34460,35500,38020,39720,41120,42660,43100,43480
"Korea, Rep.",KOR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.18E+12,1.29E+12,1.36E+12,1.43E+12,1.47E+12,1.50E+12,1.56E+12,1.69E+12,1.75E+12,1.70E+12
"Korea, Rep.",KOR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.64E+12,1.70E+12,1.74E+12,1.80E+12,1.94E+12,2.03E+12,2.11E+12,2.20E+12,2.23E+12,2.25E+12
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.31942582,31.31664675,29.88532729,29.79047863,29.52928082,30.1426786,32.28806347,31.48718418,31.34804024,31.64217217
"Korea, Rep.",KOR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,28.18299356,28.2250179,29.81807664,30.0603674,31.22728013,30.52687547,32.55002668,36.39144251,32.4074909,0
"Korea, Rep.",KOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,98,98,97,98,98,0
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.22858168,51.3642764,46.66003384,42.78302103,36.14293286,33.47115855,36.18671087,37.27557467,37.04926615,33.18095236
"Korea, Rep.",KOR,Income share held by lowest 20%,SI.DST.FRST.20,0,7.3,0,7.5,0,7.5,0,0,0,0
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.45096726,34.13469264,34.44782919,34.09167237,34.14993567,34.29779968,34.76630854,34.04580231,32.83214695,32.80119768
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.281863806,1.25180817,1.018543805,0.906896751,3.185595967,1.986038505,2.222781382,0.482948983,-0.922268892,1.251823902
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,0
"Korea, Rep.",KOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,86.14803283,83.49749108,78.43739167,74.01748395,65.71657676,60.10346179,64.79284624,66.09646624,63.49372066,60.11137497
"Korea, Rep.",KOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.472955581,2.499299881,2.503009023,2.529935781,2.494981214,2.459578022,2.421489133,2.503035257,2.673128162,2.847240547
"Korea, Rep.",KOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,105.4646393,107.1189423,108.6107086,113.2043576,115.9612246,120.2263275,124.5854293,129.6727883,134.4892665,137.536175
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4,3.8,3.7,3.6,3.5,3.4,3.3,3.3,3.2,0
"Korea, Rep.",KOR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,51.05174842,50.19474083,51.85720989,52.72107905,59.02676024,59.61550849,59.40316948,56.3331208,54.0062852,0
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,0,401183,0,0,0,0,58657,0,0,0
"Korea, Rep.",KOR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6602200000,6589100000,6475400000,6573500000,6463900000,6523600000,6526400000,7125100000,7166100000,7412800000
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,513.8042803,515.8755832,517.6122698,520.8524992,523.5255477,525.3700725,526.7348067,529.1902482,530.2409557,530.9739438
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.768971759,0.525713661,0.455218622,0.628149861,0.527288497,0.396851823,0.280968018,0.47533441,0.198353208,0.138141336
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,49936638,50199853,50428893,50746659,51014947,51217803,51361911,51606633,51709098,51780579
"Korea, Rep.",KOR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0.2,0,0.2,0,0.2,0,0,0,0
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.9780807,109.6997681,103.1858978,96.15531921,101.4107971,98.01557159,91.3551178,95.37677002,105.2397308,0
"Korea, Rep.",KOR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,20.69234203,26.65220343,26.11512973,24.98844436,24.81399026,25.75718742,26.18468005,27.44892328,27.95945935,0
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.7119598,100.330307,98.06349182,98.30577087,98.78453827,97.71842194,98.08860016,99.60977936,100.9894485,0
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.996860027,0.997269988,0.997399986,0.996720016,0.995540023,0.994819999,0.995310009,0.995530009,0.996420026,0
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.8976593,97.80175781,99.36505127,99.86733246,100.0077972,100.4850464,100.3382492,98.50636292,95.86534882,0
"Korea, Rep.",KOR,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,Surface area (sq. km),AG.SRF.TOTL.K2,100030,100150,100266,100280,100295,100339,100360,100370,0,0
"Korea, Rep.",KOR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.85096763,14.0775915,13.63062344,13.24116166,13.15814434,13.98195298,14.49381853,15.53638373,15.24279767,0
"Korea, Rep.",KOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0,0,0,0,0,3.885269528,3.990245738,3.990245738,0,0
"Korea, Rep.",KOR,Time required to start a business (days),IC.REG.DURS,9,8,8,8,8,8,8,8,8,0
"Korea, Rep.",KOR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,0,0,0,0,0,0,0,0,0,0
"Korea, Rep.",KOR,Urban population growth (annual %),SP.URB.GROW,0.753105096,0.437788266,0.367213427,0.540070703,0.437904533,0.308612806,0.20860462,0.421334443,0.16274774,0.118490423
Mexico,MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,66.835,65.97,64.849,63.728,62.607,61.486,60.365,59.4542,58.5434,0
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.088461554,3.173924967,3.138783695,3.132089402,3.191923657,3.34646442,3.381073882,3.373793745,3.388358384,3.889189056
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0,20.22738386,0,0,0,0,21.47677262,0,0,0
Mexico,MEX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,0,99.6,0,95.6,97.7,96.4,0,0,0,0
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.157120485,4.099027581,3.954146576,3.808063465,3.87819451,3.885809372,3.781215828,3.741477725,0,0
Mexico,MEX,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,0,0,0,72.29798,66.9,0,0,73.10006,0,0
Mexico,MEX,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,44.09424259,45.63480336,48.47248136,49.02194137,52.47782056,54.71016445,54.79812878,54.41389005,58.29898155,64.17309402
Mexico,MEX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2216.906197,2253.514406,2144.08898,2157.323788,0,0,0,0,0,0
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1587.072071,1634.697418,1616.613645,1561.873342,1537.261412,0,0,0,0,0
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.03670714,32.26556776,31.30565295,31.87344131,34.52488584,37.04217108,37.65156846,39.25946124,38.83232383,40.09167339
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2.92E+11,3.49E+11,4.06E+11,4.42E+11,4.27E+11,4.24E+11,4.44E+11,4.56E+11,4.72E+11,4.68E+11
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.317,2.294,2.27,2.243,2.215,2.186,2.157,2.129,2.103,0
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,23838814884,18209692806,50794280508,28634961908,35794910487,38882410245,33167068167,37687414990,29400504758,0
Mexico,MEX,Forest area (sq. km),AG.LND.FRST.K2,668208.3,666983.5,665758.7,664533.9,663309.1,662031.5,660753.8,659476.1,658198.5,656920.8
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1.18E+12,1.20E+12,1.27E+12,1.32E+12,1.17E+12,1.08E+12,1.16E+12,1.22E+12,1.27E+12,1.08E+12
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.66300793,3.642322679,1.354091962,2.849773255,3.293151528,2.630532425,2.113129135,2.194992049,-0.054527928,-8.239473277
Mexico,MEX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9310,10050,10270,10500,10160,9390,8920,9180,9480,8480
Mexico,MEX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,16260,16830,16870,17610,17830,18810,19210,19710,19860,18170
Mexico,MEX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.08E+12,1.18E+12,1.22E+12,1.26E+12,1.24E+12,1.16E+12,1.11E+12,1.16E+12,1.21E+12,1.09E+12
Mexico,MEX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.88E+12,1.97E+12,2.00E+12,2.12E+12,2.17E+12,2.32E+12,2.40E+12,2.49E+12,2.53E+12,2.34E+12
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.28120862,23.88655517,22.49338333,21.87150179,23.3130633,23.62131194,22.90497229,22.73001295,21.08773954,19.21394395
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,21.16782362,21.39471669,20.52990051,20.21722101,19.59355182,20.6431722,21.18307543,20.90818155,20.42305256,0
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,99,89,97,97,96,76,97,73,0
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.43297078,33.50167806,32.45922366,33.05191659,36.56420427,39.02003805,39.46417605,41.30383848,39.08296961,37.89044297
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,0,4.5,0,4.7,0,5.1,0,5.4,0,0
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.55680109,33.77646652,31.85631756,31.49018715,29.98530327,29.63995531,30.94623498,31.17147735,30.88271118,29.63275991
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.842873195,4.065926968,1.529730821,4.439719163,2.835086218,5.605277513,6.71270643,4.94131461,3.966725639,3.089677039
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.011,74.966,74.93,74.908,74.904,74.917,74.947,74.992,75.054,0
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.1984972,62.54710372,60.49544379,61.46594234,67.05808698,71.53237711,72.62080708,75.85878879,73.13953474,75.3526893
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.465777803,0.475987281,0.507919455,0.513829957,0.466676122,0.495064414,0.436510296,0.477517407,0.52348249,0.573651659
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,81.75190485,85.89038906,89.83415248,87.19889276,88.37175565,90.59237542,91.62670695,95.2316028,95.66159745,93.44558787
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.5,17.9,17.3,16.7,16.2,15.7,15.2,14.7,14.2,0
Mexico,MEX,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,118.426444,114.1146652,114.0374804,108.2013388,93.55396074,87.87419067,91.79148495,93.9821409,94.86131884,0
Mexico,MEX,Net migration,SM.POP.NETM,0,-422477,0,0,0,0,-300000,0,0,0
Mexico,MEX,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,967020019.5,407929992.7,562390014.6,814890014.6,321070007.3,809340026.9,754609985.4,549299987.8,535789978,0
Mexico,MEX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,23445660523,23208649190,23188811955,24802081325,26233171803,28690957406,32270507679,35768416627,39021789685,42878274907
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,59.51566038,60.32776357,61.12665346,61.91267111,62.68589779,63.444728,64.1875182,64.91462332,65.62696006,66.32513851
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1.39478997,1.355294426,1.315557607,1.277686366,1.241164502,1.203259506,1.16396695,1.126414791,1.091366887,1.058240034
